farm_id,s1_vh_season_integral,s1_vh_mean_db,s1_vh_db_20250612,s1_vh_db_20250624,s1_vh_db_20250706,s1_vh_db_20250718,s1_vh_db_20250730,s1_vh_db_20250823,s1_vh_db_20250904,s1_vh_db_20250916,s1_vh_db_20250928,s1_vh_db_20251010
880,5.6418728940188885,-13.284539335267528,-13.477200948118382,-12.74090930131428,-11.057329251131385,-15.975327168293445,-14.480782000218646,-13.016991713913876,-13.030861501236739,-13.051944785049542,-13.600554557618844,-14.072400757757588
881,4.523660022765398,-14.066246815872763,-17.127642142437264,-13.144689901377937,-13.745979328430195,-17.935301357506184,-16.811414454906558,-13.292102303764015,-14.821710607481208,-13.337790271246332,-13.938232568186846,-11.049100241508976
882,4.430704537779093,-14.356286598930177,-15.629130648976757,-14.95780009091084,-14.66450131086885,-14.885478703475535,-15.739567908804428,-13.171753916392044,-14.868615571462309,-13.546812998741995,-13.310433857096262,-13.712056063631744
883,5.508537355810404,-13.623407443504234,-14.900099538110297,-13.776811216502793,-13.136374959266492,-13.666889245537053,-13.228106220062163,-11.761698478763282,-13.118039282132825,-15.467058546874203,-13.480903529851423,-14.935008714907925
884,4.827512109652162,-14.05478519377574,-15.275721409426415,-12.881265683685065,-14.566269237690104,-13.009409667661274,-14.293282349160181,-13.590687322008034,-12.592217771793388,-16.28517572635215,-14.619444893362814,-14.8245033042638
885,3.668880494311452,-15.222188697755119,-17.282828254806354,-12.601405274674413,-12.364935870670362,-13.93720822095257,-14.508294136970314,-17.005237844135422,-17.42709262403977,-18.24489901809985,-18.557865116796386,-15.836951699384903
886,5.108058851212263,-13.752670196789058,-13.59488665883732,-14.949521286492178,-11.120018534803961,-11.912465562993535,-14.352673186627012,-13.020671507366243,-13.86464963599556,-16.508213616448543,-17.06049046173484,-14.632543283508149
887,5.208206277340651,-13.75396266305069,-15.988702800018439,-13.8696026705758,-12.805653202179364,-11.468811091914286,-13.920800360430016,-13.37009853815389,-13.033747162432498,-13.775484041410182,-17.646909001768194,-14.440216628914463
888,4.490639369934797,-14.609075300249044,-17.309424065815314,-13.922036984794763,-12.049445340772753,-14.430145936573284,-11.810262509224035,-15.666380067162354,-14.236099743362844,-17.445172859217273,-16.64178594158098,-17.436767189225066
889,4.042766919359565,-14.89517936576262,-19.099995837789866,-14.077685581984497,-12.870675927747946,-14.53386930336224,-14.390121311285862,-14.931172319363125,-15.14569647806891,-15.15565760498266,-15.888613611854371,-15.181659914928096
890,5.714233556762338,-13.331076444132526,-17.427075178378566,-12.056611689067518,-12.526256881680794,-12.347895360692204,-12.544443569215172,-13.53487919048627,-14.06280888135946,-16.208995628798814,-13.148254748383401,-12.342064481234532
891,4.830648846924305,-14.025930303059607,-16.347285522917453,-12.695471986909917,-12.505066529064448,-12.492889203993052,-13.427577825907287,-15.942019389400405,-14.771513983579851,-15.215717296075283,-14.208629832428258,-14.678326055819323
892,3.4811792420223355,-15.68537507344679,-18.408463634022507,-14.103391430838357,-14.40116219789142,-16.72755659640185,-14.302749628117542,-14.700285681766157,-14.554971947695579,-17.995116663560616,-16.820971001500855,-17.821958373637532
893,4.471538359299302,-14.538433432080538,-15.491871884956634,-13.05735736439332,-12.442242430324562,-13.604157584759044,-13.098723661481857,-14.362349818573835,-16.86241225501097,-15.311001189911156,-16.527395512321096,-18.097314105603026
894,4.312745433300734,-14.66622932661756,-16.921346588619418,-15.057773764930467,-15.05989183355056,-14.166234849782226,-12.596076920848168,-14.807290677546392,-14.573394008798,-13.62705420507799,-16.536178664222238,-14.957780330859855
895,3.843343086540699,-15.029636430431864,-16.473741062023738,-15.487932643506483,-13.730825842268317,-17.619801192509634,-15.693039604414443,-14.088984234106244,-14.515851071600297,-16.332849046143693,-13.185672179656375,-15.081342730898598
896,5.962687332183123,-13.162549284536713,-13.463886487215902,-10.46863816607788,-12.089990685356774,-11.714547555680845,-12.517297447553734,-13.822966830847452,-13.794407308551573,-15.651911819027042,-15.506781337441872,-16.160811248919174
897,4.464483993127942,-14.646709869887871,-16.14192359938539,-14.836819349332504,-15.239075106254802,-15.111828387814509,-11.59560862607348,-14.043028826165742,-13.193809563029038,-16.23993503739148,-17.34499548440532,-15.794749239455967
898,5.546965761110187,-13.561070124363772,-15.797446327019866,-12.185969721900465,-11.733644123781756,-12.418498428429814,-13.160143342544934,-13.432420841443925,-13.591975108757534,-15.039558967251232,-14.341947088844273,-16.242751209984064
899,4.868610978126526,-13.97555857536254,-15.989395537706644,-14.655374340422224,-12.402629079877325,-14.88878469784694,-15.48570223487257,-12.384235572802373,-12.64599983807964,-15.12527072359881,-15.267203474890021,-12.99967021885082
900,5.063256511464715,-13.90327565590063,-16.941126974290675,-14.167043319413832,-12.405403824289456,-14.58981905237503,-12.934215140871432,-13.95650142189558,-12.971704426042471,-14.49295168547053,-14.191738011246517,-13.857318453300827
901,6.5875125378370285,-12.693548105695902,-14.256256457707385,-11.02290610269327,-11.368999158009153,-13.050183780542197,-13.72805726570838,-11.947039089838764,-10.24351768741706,-16.850050046721485,-15.105876913087346,-13.32872664462285
902,6.889690730720758,-12.650055764641806,-14.415821855819704,-14.985496109655742,-10.507045234924476,-9.053544569925718,-13.786606479218694,-11.27451824481831,-11.77527318597524,-16.12754985926405,-14.391976523611099,-17.348964957205546
903,6.599776167422533,-12.636650362358443,-14.308369411529775,-14.788041683647336,-8.983055950894279,-11.850607991708433,-13.46650330947873,-12.850481210459337,-10.920995850845346,-15.842094065553223,-15.31210258505082,-13.037367437832872
904,6.918512877076864,-12.497812039043609,-11.793963791718255,-11.700110122746745,-10.688641929723035,-13.003483644071423,-12.256083663270028,-12.122885625157975,-13.04569035621125,-11.86179110244497,-15.07627224511692,-15.715258099072996
905,7.679404400289059,-12.167731181179612,-13.84588070920573,-10.093010381789062,-12.31648173797174,-11.637720305914508,-10.87436359195383,-12.086545662543767,-11.46876571308697,-13.181191253964197,-13.860147284288125,-14.368480815190864
906,8.15152122080326,-11.88561267599756,-14.821757747427514,-11.850070789489367,-10.644849321784797,-12.451986370308552,-11.41431385530356,-11.04682625179855,-10.042643805031243,-12.356576008516281,-13.595203188955374,-12.608622389434245
907,4.869855992496014,-14.132433547129388,-15.587963179452494,-16.01896222273811,-11.853329458028451,-16.685496640097405,-13.779033603703738,-13.046523281271124,-11.551223221138397,-15.032479069333196,-15.306176346158802,-16.106025007464044
908,5.750504337251186,-13.308781635270122,-13.888242717420557,-12.502951686671729,-12.259178651092359,-13.596184764110138,-12.720139149071956,-13.376941408619876,-12.218560128483702,-14.506106832131989,-14.195709826617076,-14.72091159265659
909,6.260822519659996,-12.953081377360236,-13.604721338040704,-11.892906580905533,-12.83683048859984,-13.571499970726585,-12.090718506533538,-12.731112706186154,-12.200913728212594,-12.572463072068452,-15.168067573291344,-13.84061439421117
910,6.012126982212067,-13.004489597823676,-14.3495679724095,-12.671425065547178,-12.93135957026001,-13.15688197885348,-14.701633514105577,-11.71431129988369,-10.79713749053864,-14.68031975873983,-15.489548398443931,-11.948848083312228
911,4.1131472904235125,-14.436994312919825,-14.99239276961626,-15.320043640045192,-14.692626541744417,-13.50627682889063,-17.309035299289064,-13.699662187223643,-14.407816075276695,-14.647397547659146,-16.094644293450706,-11.935658083104732
912,7.581534259021282,-12.195715181744681,-14.287547869243284,-12.155332373617803,-11.804651245434943,-11.549088919335817,-11.666378201516789,-10.782206002670131,-11.482273213975141,-13.22061228186713,-13.81590485370639,-12.432794514573814
913,4.687979847192764,-14.269653802976705,-16.07892644901576,-13.561074137400102,-12.889956630311538,-14.929847119788139,-13.96855578383686,-13.24799719595494,-13.935718000870237,-15.042138124484927,-14.813985100517433,-15.269319927466638
914,4.263358723372221,-14.661726750338431,-15.32557551752242,-13.537410921059465,-12.744321271504045,-15.077011935341451,-14.107097866572937,-13.402432565738229,-14.93060684470477,-16.9640140482375,-17.23376919418519,-15.4802008622977
915,4.581188768148422,-14.466784002061996,-17.199845613606502,-13.457719498789949,-14.613893838759285,-15.742508479694381,-13.162363347607313,-12.73489354761874,-12.202644248742597,-17.53275850894848,-17.282051825529205,-14.67994071603016
916,3.433484167791903,-15.419196871418926,-18.523543682746187,-14.64902292679313,-13.830432685457836,-15.598004060572869,-15.761250664990907,-16.677337312557977,-15.25435928772216,-16.07770304145774,-15.041250817630857,-14.437478771476771
917,5.071439333260059,-13.867086013067118,-15.934183994238706,-12.94559885383746,-12.245892201015442,-13.159894828895808,-13.510089606484051,-14.5523710191735,-13.445269379984575,-14.451915841629482,-14.46995549631362,-15.252406542716042
918,5.5286951288580894,-13.618607960238226,-16.383526070139688,-13.753262057879052,-11.992748533983725,-14.814314994581823,-12.239365926386956,-13.112224125273036,-12.516175694372524,-14.677658366385879,-13.843951795153682,-14.761680573752367
919,6.016869932413101,-12.994567958874324,-13.587316065429818,-13.40816862985262,-12.579741511384075,-13.97388673786131,-12.743869940525075,-11.859577075526902,-13.585644901450742,-15.09772329757613,-13.12186748553077,-11.22797456028848
920,5.474873738363385,-13.570999493036544,-13.433771511754832,-13.859603680005051,-12.196239331761902,-13.40288678732901,-12.189555223274615,-13.038684191267802,-13.098420520730343,-14.73074149841281,-16.35610546383643,-15.069247565513894
921,5.722768262028694,-13.372227639829234,-13.409185085196683,-13.890861906277863,-13.330277588557513,-12.772979690291749,-14.173911982950582,-11.438167876980202,-13.677489342247542,-12.41933639540058,-14.761229231662877,-15.129766562564361
922,5.036652524024248,-13.86289755205448,-17.360220307089417,-12.532094477153713,-12.675323972629366,-12.712561500142026,-13.941563266043413,-14.50576894633139,-11.632727654515705,-16.274221211243443,-16.700901770413964,-14.00895531676201
923,3.2450415696948767,-15.870489250765454,-17.55304669418648,-16.304514770361756,-15.29017379727078,-13.191808579980869,-14.722389544229209,-17.719709369345917,-12.678469092550618,-19.62852670468618,-18.238112847375586,-20.09092203692741
924,5.236674612388015,-14.05136898266565,-14.1026769046611,-15.597583832381678,-15.45306934131573,-15.11830546298858,-10.90951407066777,-12.44154862890072,-11.343353061405367,-14.940779763695515,-19.63441410670199,-18.763535994132194
925,4.982926217839122,-13.921863093774752,-15.085814565762508,-12.613102641374159,-14.075772313097296,-14.3938485476189,-12.27568758919453,-15.492572969913638,-13.201056178423723,-13.586002874720348,-15.475196431422056,-14.362287090114283
926,5.276407230645418,-13.943889114363387,-14.36570821796921,-13.278333511457685,-14.32951397486528,-13.296003151683633,-10.531701022641862,-13.735620850269797,-13.914457945724603,-16.743987491101734,-16.565600444234725,-16.704444907890274
927,6.030825063586235,-13.056391693490513,-15.977171381050201,-11.462179696075816,-12.615031339726501,-14.618469417421649,-13.110929594933262,-13.648404056002033,-11.728991467154458,-13.069504994178637,-13.081686532900207,-12.917755465251318
928,4.299791648983955,-14.552799471991255,-14.782660094410716,-11.020356829175677,-14.226328643324972,-14.307939462963697,-14.595375407062603,-14.387060076557566,-14.661288303269762,-16.96551488174254,-18.06405939604766,-16.51676649250142
929,4.340981237590313,-14.40969380204316,-14.7278916555981,-13.245463309365926,-13.579048183739186,-13.428535593512272,-16.445581349445714,-15.184775433047895,-12.3830649047008,-14.674528649264493,-15.720448222331482,-16.914830940502995
930,5.309172743931413,-13.714540420807717,-15.396183038036877,-13.990188607161754,-9.594373285962764,-17.246252308047836,-13.209085108141638,-12.74759642361996,-14.009459293360004,-15.455728369573187,-16.73528943112769,-14.264274192250559
931,6.057945974171162,-13.036777340439528,-13.710100324197839,-12.786724681550785,-14.463450188589754,-16.006503088669238,-13.151899746212216,-12.560884720708437,-12.917939819088499,-10.283953545936619,-13.301949069912354,-13.414856916130374
932,5.764373755082488,-13.464902047775773,-16.87293830267493,-13.354988430982214,-13.541514969275427,-14.195192694308522,-11.573449634596633,-12.978778029114782,-12.365331080402232,-14.128773711738337,-13.435624685695736,-14.054540431115578
933,5.819266363978386,-13.09774755289697,-14.552101966918274,-11.513627603165755,-11.638938160273206,-11.96043615032474,-13.540259603710695,-13.785349798024221,-14.550310863749553,-13.810021565303416,-15.497234466057064,-12.131502188031615
934,4.987715765833855,-13.988456482739958,-13.908318951871461,-13.483582768511415,-11.95133528575036,-12.735258297393377,-13.100218375479635,-13.699751877689758,-13.586309151847287,-17.39608515530046,-16.03250622681761,-17.441664741729326
935,3.907356273382902,-14.933794556153819,-14.800623905196082,-12.188336117883715,-12.614666061804648,-16.57860596831146,-13.556365365835068,-17.193256108751157,-16.602244174759598,-15.331664563040459,-18.110440598856016,-16.77512573675674
936,4.8849742244929075,-13.930396826507152,-13.445617040218885,-11.767070145418145,-10.989908115194048,-15.683321858860129,-14.023328645514951,-14.100836407239576,-14.49780519724628,-15.386170483689787,-18.24076704864708,-15.500786265186953
937,5.123291602358222,-13.760586518628388,-13.716168707293884,-12.204854434964073,-11.403521472800552,-13.640735935756215,-13.651043547752826,-13.897031023433538,-14.241727763517769,-15.339210414724441,-16.444057378168125,-15.396181076345501
938,6.88610390201211,-12.607227327571097,-13.945378870674139,-12.37921662679148,-12.26238602441861,-11.7302844696457,-12.708449732423045,-11.240051752927458,-12.232348706034985,-12.666573351672213,-13.639689444037748,-14.200352320761127
939,7.1307761259377,-12.354843450061473,-12.619965231338927,-12.792418784190069,-10.272570585549538,-14.941182144315883,-11.907996497745891,-11.230234181819652,-12.60515985499033,-12.883818042907855,-13.71177482553163,-12.253209816939933
940,6.080726724117994,-13.032846939655748,-13.67879671460921,-12.273440932259836,-13.26287135591861,-12.985438310145591,-11.288244062966232,-14.843159504251538,-11.733292282702006,-12.545708570673055,-16.504667061508925,-13.40861210283366
941,11.9650057554245,-10.288806167301338,-12.634507128432883,-11.394092003806156,-9.806860357863854,-11.138194312076934,-9.184958699187012,-8.896460592739588,-12.448094187341121,-8.972436667866155,-9.146432893687079,-11.413880533420553
